# Neighbour List
49433,Kelvin Grove_2_U9,U9,29345,Takaro_3_G9,G9
49433,Kelvin Grove_2_U9,U9,29393,West End_2_G9,G9
29438,Kelvin Grove_2_U21F1,U21F1,29368,Coronation Park_2_U21F1,U21F1
29438,Kelvin Grove_2_U21F1,U21F1,29437,Kelvin Grove_1_U21F1,U21F1
29438,Kelvin Grove_2_U21F1,U21F1,29448,Milson_2_U21F1,U21F1
29438,Kelvin Grove_2_U21F1,U21F1,29439,Kelvin Grove_3_U21F1,U21F1
29438,Kelvin Grove_2_U21F1,U21F1,29427,Palmerston CBD_1_U21F1,U21F1
29438,Kelvin Grove_2_U21F1,U21F1,29428,Palmerston CBD_2_U21F1,U21F1
29438,Kelvin Grove_2_U21F1,U21F1,29398,West End_2_U21F1,U21F1
29438,Kelvin Grove_2_U21F1,U21F1,29387,Linton_1_U21F1,U21F1
29438,Kelvin Grove_2_U21F1,U21F1,29388,Linton_2_U21F1,U21F1
29438,Kelvin Grove_2_U21F1,U21F1,29377,Terrace End_1_U21F1,U21F1
29438,Kelvin Grove_2_U21F1,U21F1,29378,Terrace End_2_U21F1,U21F1
29438,Kelvin Grove_2_U21F1,U21F1,29379,Terrace End_3_U21F1,U21F1
29438,Kelvin Grove_2_U21F1,U21F1,29348,Takaro_2_U21F1,U21F1
29438,Kelvin Grove_2_U21F1,U21F1,29349,Takaro_3_U21F1,U21F1
29438,Kelvin Grove_2_U21F1,U21F1,29363,Coronation Park_2_G9,G9
29438,Kelvin Grove_2_U21F1,U21F1,29431,Kelvin Grove_1_G9,G9
29438,Kelvin Grove_2_U21F1,U21F1,29433,Kelvin Grove_2_G9,G9
29438,Kelvin Grove_2_U21F1,U21F1,29435,Kelvin Grove_3_G9,G9
29438,Kelvin Grove_2_U21F1,U21F1,29381,Linton_1_G9,G9
